song_a,album_a,song_b,album_b,similarity
Wow.,Hollywood’s Bleeding,"Yours Truly, Austin Post",Stoney (Deluxe),0.6367
Wow.,Hollywood’s Bleeding,What’s Up,The Withdrawal Deux,0.6103
Wow.,Hollywood’s Bleeding,Wow. (Remix),NBA 2K20 Soundtrack,0.8505
Wow.,Hollywood’s Bleeding,Hollywood Dreams / Come Down,August 26th,0.6074
Wow.,Hollywood’s Bleeding,No Reason (Version 1),Unreleased Songs,0.6232
Wow.,Hollywood’s Bleeding,That’s It,,0.6221
Wow.,Hollywood’s Bleeding,40 Funk,August 26th,0.6303
Wow.,Hollywood’s Bleeding,Git Wit U,August 26th,0.6834
Wow.,Hollywood’s Bleeding,Writing on the Wall (Demo),Unreleased Songs,0.6238
Wow.,Hollywood’s Bleeding,Remember,Unreleased Songs,0.6376
Wow.,Hollywood’s Bleeding,Magic,,0.63
Wow.,Hollywood’s Bleeding,Rockstar (Crankdat Remix),,0.6059
Wow.,Hollywood’s Bleeding,Japanese,Unreleased Songs,0.6147
Wow.,Hollywood’s Bleeding,Trembling,Unreleased Songs,0.6278
Wow.,Hollywood’s Bleeding,Santa Fe,,0.6109
Wow.,Hollywood’s Bleeding,Honest,Unreleased Songs,0.6602
Wow.,Hollywood’s Bleeding,Me Or Us (Demo),Unreleased Songs,0.644
Wow.,Hollywood’s Bleeding,The One,Unreleased Songs,0.6078
Wow.,Hollywood’s Bleeding,Don’t Make Me,Unreleased Songs,0.6074
Wow.,Hollywood’s Bleeding,Feel (Demo),Unreleased Songs,0.6354
Wow.,Hollywood’s Bleeding,Wow. (Demo),Unreleased Songs,0.7555
Wow.,Hollywood’s Bleeding,Too Much,Unreleased Songs,0.6593
Wow.,Hollywood’s Bleeding,Came Up (Original Version),,0.6193
Wow.,Hollywood’s Bleeding,Ric Flair,Unreleased Songs,0.6648
Stay,beerbongs & bentleys,Over Now,beerbongs & bentleys,0.611
Stay,beerbongs & bentleys,Broken Whiskey Glass,Stoney (Deluxe),0.6194
Stay,beerbongs & bentleys,"Yours Truly, Austin Post",Stoney (Deluxe),0.6324
Stay,beerbongs & bentleys,Holyfield,,0.6183
Stay,beerbongs & bentleys,Stoned,Unreleased Songs,0.6926
Stay,beerbongs & bentleys,Stoned (Diplo Remix),Unreleased Songs,0.6788
Go Flex,Stoney (Deluxe),No Option,Stoney (Deluxe),0.6178
Go Flex,Stoney (Deluxe),Big Lie,Stoney (Deluxe),0.6321
Go Flex,Stoney (Deluxe),That’s It,,0.671
Go Flex,Stoney (Deluxe),Boy Bandz,,0.6051
Go Flex,Stoney (Deluxe),Remember,Unreleased Songs,0.6159
Go Flex,Stoney (Deluxe),Stoned,Unreleased Songs,0.6371
Go Flex,Stoney (Deluxe),Santa Fe,,0.629
Go Flex,Stoney (Deluxe),Don’t Make Me,Unreleased Songs,0.6276
Go Flex,Stoney (Deluxe),Stoned (Diplo Remix),Unreleased Songs,0.6428
Candy Paint,beerbongs & bentleys,Over Now,beerbongs & bentleys,0.6835
Candy Paint,beerbongs & bentleys,Too Young,Stoney (Deluxe),0.6231
Candy Paint,beerbongs & bentleys,No Option,Stoney (Deluxe),0.6711
Candy Paint,beerbongs & bentleys,Rich & Sad,beerbongs & bentleys,0.7243
Candy Paint,beerbongs & bentleys,92 Explorer,beerbongs & bentleys,0.6366
Candy Paint,beerbongs & bentleys,Ball For Me,beerbongs & bentleys,0.637
Candy Paint,beerbongs & bentleys,Feel,Stoney (Deluxe),0.6536
Candy Paint,beerbongs & bentleys,Zack and Codeine,beerbongs & bentleys,0.6566
Candy Paint,beerbongs & bentleys,A Thousand Bad Times,Hollywood’s Bleeding,0.6418
Candy Paint,beerbongs & bentleys,Sugar Wraith,beerbongs & bentleys,0.632
Candy Paint,beerbongs & bentleys,Patient,Stoney (Deluxe),0.6827
Candy Paint,beerbongs & bentleys,Takin’ Shots,beerbongs & bentleys,0.6195
Candy Paint,beerbongs & bentleys,Broken Whiskey Glass,Stoney (Deluxe),0.6512
Candy Paint,beerbongs & bentleys,Big Lie,Stoney (Deluxe),0.6735
Candy Paint,beerbongs & bentleys,"Yours Truly, Austin Post",Stoney (Deluxe),0.6316
Candy Paint,beerbongs & bentleys,Money Made Me Do It,August 26th,0.63
Candy Paint,beerbongs & bentleys,Fuck,August 26th,0.603
Candy Paint,beerbongs & bentleys,Up There,Stoney (Deluxe),0.6007
Candy Paint,beerbongs & bentleys,What’s Up,The Withdrawal Deux,0.6413
Candy Paint,beerbongs & bentleys,Lonely,August 26th,0.6512
Candy Paint,beerbongs & bentleys,TEAR$,,0.6468
Candy Paint,beerbongs & bentleys,Wow. (Remix),NBA 2K20 Soundtrack,0.6074
Candy Paint,beerbongs & bentleys,No Reason (Version 1),Unreleased Songs,0.625
Candy Paint,beerbongs & bentleys,#mood,,0.6287
Candy Paint,beerbongs & bentleys,That’s It,,0.6714
Candy Paint,beerbongs & bentleys,Boy Bandz,,0.6674
Candy Paint,beerbongs & bentleys,Congratulations (Remix),,0.6193
Candy Paint,beerbongs & bentleys,40 Funk,August 26th,0.6655
Candy Paint,beerbongs & bentleys,God Damn,August 26th,0.605
Candy Paint,beerbongs & bentleys,Git Wit U,August 26th,0.6973
Candy Paint,beerbongs & bentleys,​rockstar (Original Version),Unreleased Songs,0.6294
Candy Paint,beerbongs & bentleys,White Iverson (Remix),,0.6213
Candy Paint,beerbongs & bentleys,Writing on the Wall (Demo),Unreleased Songs,0.651
Candy Paint,beerbongs & bentleys,Remember,Unreleased Songs,0.7216
Candy Paint,beerbongs & bentleys,Kurt Cobain,Unreleased Songs,0.6156
Candy Paint,beerbongs & bentleys,Magic,,0.6047
Candy Paint,beerbongs & bentleys,Overtones,Unreleased Songs,0.6411
Candy Paint,beerbongs & bentleys,Japanese,Unreleased Songs,0.613
Candy Paint,beerbongs & bentleys,Santa Fe,,0.6179
Candy Paint,beerbongs & bentleys,Honest,Unreleased Songs,0.6861
Candy Paint,beerbongs & bentleys,Me Or Us (Demo),Unreleased Songs,0.6652
Candy Paint,beerbongs & bentleys,Psycho (Remix),,0.6213
Candy Paint,beerbongs & bentleys,Never Change*,Unreleased Songs,0.6653
Candy Paint,beerbongs & bentleys,Squad,Unreleased Songs,0.6217
Candy Paint,beerbongs & bentleys,"Pull Up, Ride Different",,0.6398
Candy Paint,beerbongs & bentleys,Whatever,,0.6496
Candy Paint,beerbongs & bentleys,The One,Unreleased Songs,0.6081
Candy Paint,beerbongs & bentleys,Don’t Make Me,Unreleased Songs,0.705
Candy Paint,beerbongs & bentleys,Playboy Bunny,Unreleased Songs,0.6152
Candy Paint,beerbongs & bentleys,Feel (Demo),Unreleased Songs,0.6666
Candy Paint,beerbongs & bentleys,Stuntin’,Unreleased Songs,0.6025
Candy Paint,beerbongs & bentleys,Wow. (Demo),Unreleased Songs,0.6902
Candy Paint,beerbongs & bentleys,Too Much,Unreleased Songs,0.6444
Candy Paint,beerbongs & bentleys,Came Up (Original Version),,0.6549
Candy Paint,beerbongs & bentleys,Stoned (Diplo Remix),Unreleased Songs,0.6039
Candy Paint,beerbongs & bentleys,Ric Flair,Unreleased Songs,0.6337
Goodbyes,Hollywood’s Bleeding,Deja Vu,Stoney (Deluxe),0.7845
Goodbyes,Hollywood’s Bleeding,Take What You Want,Hollywood’s Bleeding,0.7757
Goodbyes,Hollywood’s Bleeding,Over Now,beerbongs & bentleys,0.6208
Goodbyes,Hollywood’s Bleeding,Die For Me,Hollywood’s Bleeding,0.6716
Goodbyes,Hollywood’s Bleeding,Ball For Me,beerbongs & bentleys,0.7091
Goodbyes,Hollywood’s Bleeding,Spoil My Night,beerbongs & bentleys,0.624
Goodbyes,Hollywood’s Bleeding,Feel,Stoney (Deluxe),0.7416
Goodbyes,Hollywood’s Bleeding,A Thousand Bad Times,Hollywood’s Bleeding,0.603
Goodbyes,Hollywood’s Bleeding,Same Bitches,beerbongs & bentleys,0.6888
Goodbyes,Hollywood’s Bleeding,Sugar Wraith,beerbongs & bentleys,0.6275
Goodbyes,Hollywood’s Bleeding,Enemies,Hollywood’s Bleeding,0.6568
